Start computing the 1th graph now

Nodes	Edges	Alpha	Max_Dep	Average_Dep	Max_Deg	Min_Deg	Avg_Deg	Graph_Time	Analysis_time	Diameter
100	220	1.1712	8	1.78	20	1	4.4	395498	15360
200	586	1.2029	10	1.985	43	1	5.86	1702565	19198
300	792	1.1702	12	1.9167	41	1	5.28	3569857	28030
400	1195	1.1827	11	1.97	55	1	5.975	7107076	42621
500	1541	1.1811	15	1.98	67	1	6.164	12641372	63356
600	1555	1.1489	13	1.8967	43	1	5.1833	16208541	112506
700	2072	1.1657	18	1.9529	58	1	5.92	24910667	88315
800	2582	1.1753	13	2.0613	85	1	6.455	39127507	124409
900	2810	1.1674	18	2.0311	99	1	6.2444	53271007	150136
1000	3031	1.1605	15	2.045	67	1	6.062	65095271	167031
1100	3583	1.1686	16	2.0982	69	1	6.5145	78348322	182774
1200	3662	1.1574	13	2.025	78	1	6.1033	95321749	236148
1300	4419	1.1706	18	2.1338	117	1	6.7985	115413474	251506
1400	5051	1.1771	19	2.1586	105	1	7.2157	148611570	307568
1500	4426	1.148	18	1.9407	133	1	5.9013	169585680	281073
1600	4996	1.1543	15	2.0375	115	1	6.245	192376781	471142
1700	5705	1.1628	18	2.1129	114	1	6.7118	219134390	354413
1800	5304	1.1442	20	2.0328	69	1	5.8933	243026360	333679
1900	5386	1.138	21	1.9405	70	1	5.6695	294420858	477286
2000	5818	1.1405	15	1.9895	83	1	5.818	314428875	360173
2100	7091	1.1591	22	2.1	115	1	6.7533	419903040	460391
2200	7143	1.153	17	2.1041	126	1	6.4936	460526146	501861
2300	7398	1.1509	16	2.1078	79	1	6.433	503571395	848595
2400	7836	1.152	18	2.1021	136	1	6.53	540092065	1074758
2500	6569	1.1235	15	1.9084	68	1	5.2552	560165743	4004138
2600	7896	1.1413	16	2.0254	95	1	6.0738	618232268	638174
2700	8564	1.1461	18	2.0641	168	1	6.3437	689177464	617823
2800	9090	1.1484	23	2.0682	143	1	6.4929	807534139	801749
2900	8758	1.1386	16	2.0252	118	1	6.04	836947734	692315
3000	10122	1.1519	20	2.1053	121	1	6.748	936257876	782550
3100	9864	1.144	19	2.0132	134	1	6.3639	1004132388	618207
3200	10893	1.1518	26	2.1428	152	1	6.8081	1055573732	1080134
3300	10560	1.1436	19	2.0615	139	1	6.4	1099569714	754904
3400	9857	1.1309	23	2.0065	79	1	5.7982	1131038366	773335
3500	10775	1.1378	20	2.0317	124	1	6.1571	1201899086	842451
3600	10919	1.1355	15	2.0367	102	1	6.0661	1291071403	1100869
3700	11821	1.1414	25	2.0608	132	1	6.3897	1383551319	994891
3800	12365	1.1431	29	2.1003	173	1	6.5079	1533731828	1045960
3900	11951	1.1354	15	2.0413	112	1	6.1287	1588817520	1441843
4000	13695	1.1484	19	2.1288	195	1	6.8475	1682838346	1210687
4100	14036	1.1479	26	2.1324	153	1	6.8468	1802807735	1093574
4200	12120	1.127	19	1.964	148	1	5.7714	1846021551	20654639
4300	13581	1.1375	22	2.0484	178	1	6.3167	1974379739	15109976
4400	13184	1.1308	17	1.9968	131	1	5.9927	2125032543	1635368
4500	15082	1.1438	22	2.1022	206	1	6.7031	2334285219	1242173
4600	14161	1.1333	21	2.037	203	1	6.157	2455048678	1720612
4700	16436	1.1481	22	2.1338	239	1	6.994	2642542774	1292091
4800	15147	1.1356	21	2.0463	202	1	6.3113	2823357548	1305146
4900	17228	1.148	32	2.1076	246	1	7.0318	3015237842	1728675
5000	16095	1.1373	20	2.0888	159	1	6.438	3104398256	46425804
5100	16426	1.137	21	2.0604	137	1	6.4416	3376406230	26846692
5200	15923	1.1308	18	2.0494	128	1	6.1242	3574921304	1429556
5300	17521	1.1394	23	2.0708	198	1	6.6117	3770945120	1485616
5400	17049	1.1338	20	2.0561	145	1	6.3144	3863054112	1510959
5500	17678	1.1356	21	2.0887	123	1	6.4284	3948094810	1643433
5600	17111	1.1294	22	2.032	114	1	6.1111	4019971540	1614634
5700	17702	1.131	18	2.0547	133	1	6.2112	4099469111	1487536
5800	19219	1.1383	21	2.0829	229	1	6.6272	4217454095	1564332
5900	19400	1.1371	23	2.089	161	1	6.5763	4320058014	1919129
6000	19915	1.1379	22	2.0955	210	1	6.6383	4516701573	1684134
6100	19673	1.1343	20	2.0375	173	1	6.4502	4752785581	1680678
6200	19414	1.1307	20	2.0655	158	1	6.2626	4877160366	1521711
6300	19975	1.1319	20	2.061	210	1	6.3413	4983629038	1655335
6400	20695	1.1339	21	2.0872	173	1	6.4672	5105149704	1658023
6500	20978	1.1335	22	2.0745	197	1	6.4548	5225222383	1772833
6600	21084	1.1321	21	2.0477	168	1	6.3891	5345773885	3631294
6700	21326	1.1314	26	2.0454	168	1	6.366	5459220999	1766689
6800	22348	1.1348	36	2.0769	269	1	6.5729	5599562034	2065041
6900	21695	1.1296	21	2.0267	186	1	6.2884	5715796071	1896859
7000	22214	1.1304	23	2.062	244	1	6.3469	5831608115	1891099
7100	21686	1.1259	18	2.0254	183	1	6.1087	5969437540	2056978
7200	24710	1.1388	22	2.1393	198	1	6.8639	6137645501	1987094
7300	24618	1.1367	24	2.1196	186	1	6.7447	6502562296	2119567
7400	24450	1.1341	25	2.078	231	1	6.6081	6850348616	590944
7500	24360	1.132	21	2.0973	145	1	6.496	7074412532	3738040
7600	25412	1.1351	23	2.0824	259	1	6.6874	7416690282	2113039
7700	24838	1.1309	26	2.0592	157	1	6.4514	7650532235	3769142
7800	25876	1.1338	24	2.0804	250	1	6.6349	7979363409	2376065
7900	25508	1.1306	21	2.0851	180	1	6.4577	8223084385	2198282
8000	25223	1.1278	21	2.0651	167	1	6.3058	8526831333	25437487
8100	25884	1.1291	26	2.0585	188	1	6.3911	8735438540	2227081
8200	26307	1.1294	28	2.0679	250	1	6.4163	9055872083	2200586
8300	25767	1.1255	19	2.0436	152	1	6.2089	9257726627	2356098
8400	25601	1.1233	20	2.0098	155	1	6.0955	9433812693	22648260
8500	27812	1.131	27	2.0688	239	1	6.544	9701844176	3142104
8600	27181	1.127	22	2.0456	154	1	6.3212	9860956431	2343426
8700	28415	1.1305	23	2.0731	208	1	6.5322	10049950351	2398336
8800	28012	1.1275	21	2.0714	194	1	6.3664	10338843054	22725056
8900	28753	1.129	27	2.0821	197	1	6.4613	10583258264	2501243
9000	29284	1.1296	22	2.0769	146	1	6.5076	10797076455	4697221
9100	28328	1.1246	21	2.0596	145	1	6.2259	11014187655	2428670
9200	30708	1.1321	28	2.1043	199	1	6.6757	11330489195	1278268
9300	30199	1.1289	23	2.0709	204	1	6.4944	11656108765	34662209
9400	31133	1.1309	28	2.1072	199	1	6.624	11839877108	4565132
9500	31959	1.1325	25	2.1122	188	1	6.7282	12046804788	2643315
9600	30410	1.1257	29	2.0657	145	1	6.3354	12188902913	2662514
9700	31210	1.1273	22	2.0613	209	1	6.4351	12375137940	2966242
9800	32415	1.1302	24	2.0856	178	1	6.6153	12590752004	3091418
9900	33090	1.1312	25	2.0774	230	1	6.6848	12816776519	7091332
10000	30880	1.1224	18	2.0353	132	1	6.176	13023036460	3147864
Done in 13023036460 ns
Start computing the 2th graph now

Nodes	Edges	Alpha	Max_Dep	Average_Dep	Max_Deg	Min_Deg	Avg_Deg	Graph_Time	Analysis_time	Diameter
100	296	1.2356	7	2.05	26	1	5.92	680796	16127
200	588	1.2035	9	2.035	52	1	5.88	2109968	18047
300	958	1.2036	13	2.16	49	1	6.3867	35111466	34942
400	1045	1.1603	13	1.8825	50	1	5.225	37742877	38782
500	1712	1.1981	18	2.102	74	1	6.848	43939537	57981
600	1963	1.1853	16	2.0917	84	1	6.5433	51044693	73724
700	2208	1.1754	16	2.0471	76	1	6.3086	58978861	173558
800	2721	1.1831	20	2.145	94	1	6.8025	69403135	95995
900	2574	1.1545	15	1.9533	76	1	5.72	77806142	133241
1000	3178	1.1674	19	2.053	71	1	6.356	103324649	275313
1100	3091	1.1475	13	1.9655	53	1	5.62	110900564	215796
1200	4234	1.1778	19	2.1425	105	1	7.0567	130151758	210421
1300	4235	1.1647	17	2.0392	100	1	6.5154	148389246	213109
1400	4255	1.1534	17	2.0357	81	1	6.0786	168880693	1959831
1500	5230	1.1708	15	2.1413	135	1	6.9733	327214621	523364
1600	5070	1.1563	18	2.0725	87	1	6.3375	346472342	297969
1700	5546	1.159	17	2.0906	111	1	6.5247	369790646	698075
1800	6313	1.1674	21	2.1683	146	1	7.0144	397302774	386283
1900	6490	1.1627	19	2.1284	145	1	6.8316	428360952	471143
