Start computing the 1th graph now

Nodes	Edges	Alpha	Max_Dep	Average_Dep	Max_Deg	Min_Deg	Avg_Deg	Graph_Time	Analysis_time	Diameter
100	118	1.0359	3	1.13	9	1	2.36	7574378	1347384
200	287	1.0682	6	1.345	13	1	2.87	17623504	236915
300	419	1.0586	5	1.3167	20	1	2.7933	27386566	701530
400	576	1.0609	6	1.3325	20	1	2.88	32862113	400107
500	703	1.0548	5	1.326	22	1	2.812	36446946	269553
600	841	1.0528	5	1.3367	15	1	2.8033	39335239	310640
700	977	1.0509	6	1.3071	21	1	2.7914	42226220	205429
800	1145	1.0536	5	1.3463	22	1	2.8625	45528443	130169
900	1268	1.0504	5	1.3289	20	1	2.8178	49821717	167799
1000	1390	1.0477	7	1.329	16	1	2.78	53348569	164343
1100	1545	1.0485	7	1.3373	21	1	2.8091	56587051	190070
1200	1714	1.0503	7	1.3567	20	1	2.8567	115524825	419689
1300	1831	1.0478	5	1.3338	26	1	2.8169	118985632	185462
1400	1998	1.0491	6	1.3521	25	1	2.8543	122715608	231540
1500	2102	1.0461	6	1.34	21	1	2.8027	128099384	412010
1600	2312	1.0499	6	1.3544	17	1	2.89	132819259	225396
1700	2404	1.0466	8	1.3312	25	1	2.8282	137745331	280689
1800	2502	1.0439	7	1.3328	19	1	2.78	143303433	496870
1900	2688	1.046	7	1.3384	21	1	2.8295	191080460	615903
2000	2788	1.0437	6	1.3265	18	1	2.788	197466422	351341
2100	3013	1.0472	8	1.349	25	1	2.8695	209681192	556770
2200	3088	1.0441	8	1.3355	27	1	2.8073	216902693	412010
2300	3272	1.0455	7	1.3487	21	1	2.8452	224082341	599008
2400	3325	1.0419	5	1.3233	21	1	2.7708	305578141	804821
2500	3535	1.0443	6	1.3384	25	1	2.828	314800559	5383776
2600	3664	1.0436	6	1.3362	23	1	2.8185	322598030	1454898
2700	3770	1.0423	6	1.3304	22	1	2.7926	330271860	717274
2800	3863	1.0405	7	1.3229	19	1	2.7593	362719660	1176129
2900	4096	1.0433	7	1.3386	21	1	2.8248	380962140	1302459
3000	4327	1.0457	6	1.3557	25	1	2.8847	401417877	787542
3100	4330	1.0416	6	1.3265	22	1	2.7935	413575819	1014857
3200	4480	1.0417	6	1.3288	27	1	2.8	424020828	658909
3300	4599	1.041	5	1.3291	21	1	2.7873	440654818	1107013
3400	4727	1.0405	6	1.3229	25	1	2.7806	450768453	724953
3500	4922	1.0418	6	1.3351	26	1	2.8126	474319449	1032137
3600	5148	1.0437	7	1.3544	27	1	2.86	489131840	861266
3700	5212	1.0417	6	1.3438	29	1	2.8173	501524009	1949464
3800	5338	1.0412	6	1.3295	27	1	2.8095	538008585	872018
3900	5343	1.0381	6	1.3044	24	1	2.74	567669846	2033171
4000	5664	1.0419	7	1.3428	23	1	2.832	604677786	1698341
4100	5695	1.0395	6	1.328	36	1	2.778	620275800	1004490
4200	5873	1.0402	7	1.329	21	1	2.7967	675047014	1198016
4300	6068	1.0412	6	1.3391	28	1	2.8223	687571656	1301306
4400	6153	1.04	7	1.3243	27	1	2.7968	722728047	1173441
4500	6348	1.0409	8	1.3344	24	1	2.8213	736033319	1192256
4600	6451	1.0401	7	1.3335	23	1	2.8048	749772872	1190336
4700	6586	1.0399	6	1.3315	27	1	2.8026	763876437	1145027
4800	6579	1.0372	7	1.3088	20	1	2.7413	779586573	36911561
4900	6946	1.0411	8	1.3408	25	1	2.8351	797592522	41615309
5000	7094	1.0411	7	1.3422	25	1	2.8376	882815995	1546670
5100	7329	1.0425	7	1.3545	25	1	2.8741	902462688	1853085
5200	7283	1.0394	8	1.3338	26	1	2.8012	923238665	1833502
5300	7389	1.0387	6	1.33	29	1	2.7883	962847298	1618474
5400	7512	1.0384	6	1.3237	25	1	2.7822	986589900	1681830
5500	7596	1.0375	7	1.322	29	1	2.7622	1005485145	1775905
5600	7799	1.0384	7	1.3257	43	1	2.7854	1078452377	1673766
5700	7906	1.0378	8	1.3209	25	1	2.774	1118861223	1587755
5800	8054	1.0379	7	1.3217	27	1	2.7772	1143826031	1621929
5900	8263	1.0388	6	1.3312	27	1	2.801	1181226014	7352054
6000	8282	1.0371	6	1.3173	30	1	2.7607	1222240012	2139150
6100	8435	1.0372	7	1.3169	21	1	2.7656	1243948675	2239752
6200	8711	1.0389	6	1.3326	28	1	2.81	1267037743	1680678
6300	8822	1.0385	7	1.3316	30	1	2.8006	1296701308	2185611
6400	9008	1.039	7	1.3352	24	1	2.815	1355907484	2256647
6500	9059	1.0378	7	1.3297	26	1	2.7874	1389019569	2755053
6600	9352	1.0396	6	1.3405	23	1	2.8339	1442992489	7620456
6700	9479	1.0394	7	1.3409	42	1	2.8296	1466781936	2261639
6800	9583	1.0389	6	1.3343	25	1	2.8185	1529961531	2346114
6900	9610	1.0375	7	1.321	30	1	2.7855	1591617112	3652796
7000	9681	1.0366	7	1.3204	31	1	2.766	1665556580	2046994
7100	10037	1.039	9	1.3421	29	1	2.8273	1692607165	2272390
7200	10116	1.0383	7	1.3317	29	1	2.81	1778152028	2445565
7300	10209	1.0377	7	1.3252	28	1	2.797	1860796694	2461308
7400	10421	1.0384	7	1.3312	28	1	2.8165	1882654724	2895973
7500	10618	1.039	7	1.3433	26	1	2.8315	1920017077	35287328
7600	10816	1.0395	6	1.3463	26	1	2.8463	1985222932	2713583
7700	10738	1.0372	8	1.3287	29	1	2.7891	2017941438	2683633
7800	11015	1.0385	7	1.3382	24	1	2.8244	2076060953	2612213
7900	11034	1.0372	6	1.3247	26	1	2.7934	2099964058	2321924
8000	11204	1.0375	6	1.3304	31	1	2.801	2123548844	19618278
8100	11416	1.0381	7	1.3344	33	1	2.8188	2153397871	2438653
8200	11673	1.0392	10	1.3456	35	1	2.8471	2177777878	21959401
8300	11507	1.0362	6	1.3242	23	1	2.7728	2201926346	2472827
8400	11786	1.0375	7	1.3357	37	1	2.8062	2227654121	3018463
8500	11889	1.0371	7	1.3284	27	1	2.7974	2254702018	2488955
8600	12148	1.0381	6	1.338	22	1	2.8251	2286119217	2334979
8700	12109	1.0364	7	1.3285	29	1	2.7837	2357762104	4847357
8800	12329	1.0371	8	1.3307	25	1	2.802	2415596706	2449789
8900	12471	1.0371	7	1.3321	29	1	2.8025	2459043982	2567670
9000	12659	1.0375	8	1.3344	30	1	2.8131	2483552238	2854119
9100	12733	1.0368	7	1.3304	30	1	2.7985	2526794853	2497403
9200	13013	1.038	9	1.3417	30	1	2.8289	2553405781	2553079
9300	13124	1.0377	6	1.3371	34	1	2.8224	2646662487	3127896
9400	13094	1.0362	7	1.3303	27	1	2.786	2725574873	2600693
9500	13213	1.036	7	1.3266	27	1	2.7817	2786339238	76054811
9600	13398	1.0364	7	1.3252	23	1	2.7913	2812495919	2612596
9700	13621	1.037	7	1.3329	29	1	2.8085	2886971038	19628646
9800	13900	1.038	7	1.3411	36	1	2.8367	2941642801	45991139
9900	13951	1.0373	7	1.3384	30	1	2.8184	3011550868	7402740
10000	13953	1.0362	7	1.329	28	1	2.7906	3044776610	2777707
Done in 3044776610 ns
Start computing the 2th graph now

Nodes	Edges	Alpha	Max_Dep	Average_Dep	Max_Deg	Min_Deg	Avg_Deg	Graph_Time	Analysis_time	Diameter
100	149	1.0866	6	1.38	10	1	2.98	389739	68732
200	271	1.0573	6	1.325	11	1	2.71	1123140	87164
300	431	1.0635	4	1.3633	23	1	2.8733	2484347	99835
