Start computing the 1th graph now

Nodes;Edges;Alpha;Max_Dep;Average_Dep;Max_Deg;Min_Deg;Avg_Deg;Graph_Time;Analysis_time;Diameter
10;13;1.1139;2;1.2;5;1;2.6;2146838;2168341
20;25;1.0745;3;1.2;6;1;2.5;2498180;90620
30;35;1.0453;3;1.1333;6;1;2.3333;2791925;71036
40;54;1.0814;3;1.2;7;1;2.7;3252318;79868
50;66;1.071;3;1.2;7;1;2.64;3589453;82940
60;84;1.0822;4;1.25;8;1;2.8;4052534;116730
70;98;1.0792;4;1.2714;9;1;2.8;4439202;101371
80;112;1.0768;4;1.2875;9;1;2.8;4810128;109434
90;123;1.0694;4;1.2667;9;1;2.7333;5081986;120570
100;137;1.0684;4;1.27;9;1;2.74;5449840;130169
110;147;1.0617;4;1.2455;9;1;2.6727;5712099;133242
120;163;1.064;4;1.2667;10;1;2.7167;6072273;131705
130;175;1.0611;4;1.2615;10;1;2.6923;6331844;109050
140;190;1.0618;4;1.2786;10;1;2.7143;6639029;99451
150;205;1.0623;4;1.28;10;1;2.7333;6942758;102907
160;218;1.0609;4;1.2813;11;1;2.725;7239959;112123
170;233;1.0614;4;1.2941;11;1;2.7412;7548296;115578
180;251;1.064;4;1.3111;11;1;2.7889;7912310;109818
190;264;1.0627;4;1.3053;11;1;2.7789;8169193;100987
200;278;1.0622;4;1.305;11;1;2.78;8452187;105979
210;293;1.0623;4;1.3048;12;1;2.7905;8821960;127482
220;307;1.0618;4;1.3091;12;1;2.7909;9033150;60669
230;318;1.0596;4;1.3;12;1;2.7652;9191350;54141
240;329;1.0576;4;1.2917;12;1;2.7417;9354926;81788
250;341;1.0562;4;1.288;12;1;2.728;9544997;56829
260;352;1.0545;4;1.2808;12;1;2.7077;9695901;57597
270;364;1.0534;4;1.2778;12;1;2.6963;9859477;56061
280;378;1.0533;4;1.2786;12;1;2.7;10047627;56830
290;390;1.0523;4;1.2759;12;1;2.6897;10213507;57213
300;407;1.0535;4;1.2867;13;1;2.7133;10425848;60669
310;418;1.0521;4;1.2806;13;1;2.6968;10572529;58749
320;430;1.0512;4;1.2781;13;1;2.6875;10729194;58365
330;448;1.0527;4;1.2848;13;1;2.7152;10948831;59901
340;461;1.0522;4;1.2853;13;1;2.7118;11118551;61053
350;475;1.0521;4;1.2857;13;1;2.7143;11296718;62589
360;493;1.0534;4;1.2972;13;1;2.7389;11558593;65661
370;504;1.0523;4;1.2919;13;1;2.7243;11712569;65277
380;525;1.0544;4;1.3026;13;1;2.7632;11968300;65277
390;539;1.0542;4;1.3026;13;1;2.7641;12179106;71804
400;553;1.0541;4;1.305;14;1;2.765;12374936;66813
410;568;1.0542;4;1.3073;14;1;2.7707;12594573;71037
420;583;1.0543;4;1.3095;14;1;2.7762;12785795;67581
430;597;1.0541;4;1.307;14;1;2.7767;12967802;72188
440;608;1.0531;4;1.3023;14;1;2.7636;13116787;70652
450;621;1.0527;4;1.3022;14;1;2.76;13289579;79484
460;632;1.0518;4;1.2978;14;1;2.7478;13439331;73341
470;648;1.0522;4;1.3;15;1;2.7574;13645144;69501
480;658;1.0511;4;1.2938;16;1;2.7417;13787601;72956
490;670;1.0505;4;1.2918;16;1;2.7347;20822900;152440
500;683;1.0502;4;1.292;16;1;2.732;20945390;71036
510;704;1.0517;4;1.302;17;1;2.7608;21133541;72188
520;718;1.0516;4;1.3019;18;1;2.7615;21266398;73724
530;732;1.0515;4;1.3038;18;1;2.7623;21400023;74492
540;747;1.0516;4;1.3056;18;1;2.7667;21537872;75644
550;760;1.0513;4;1.3055;18;1;2.7636;21684168;81020
560;773;1.0509;4;1.3054;18;1;2.7607;21857727;107131
570;786;1.0506;4;1.3053;18;1;2.7579;21979449;76796
580;796;1.0498;4;1.3;18;1;2.7448;22093492;74492
590;811;1.0499;4;1.3034;18;1;2.7492;22243245;75644
600;827;1.0502;4;1.3067;18;1;2.7567;22409508;77948
610;839;1.0497;4;1.3049;18;1;2.7508;22511647;77180
620;851;1.0493;4;1.3032;18;1;2.7452;22610330;79868
630;865;1.0492;4;1.3032;18;1;2.746;22705557;79868
640;880;1.0493;4;1.3047;18;1;2.75;39156452;195446
650;895;1.0494;4;1.3062;18;1;2.7538;39260127;77948
660;909;1.0493;4;1.3045;18;1;2.7545;39353051;77181
670;926;1.0497;4;1.309;18;1;2.7642;39488212;76413
680;939;1.0495;4;1.3074;18;1;2.7618;39581136;77949
690;957;1.05;4;1.313;18;1;2.7739;39702858;96763
700;967;1.0493;4;1.3086;18;1;2.7629;39785030;81020
710;980;1.0491;4;1.3085;18;1;2.7606;39881025;96764
720;995;1.0492;4;1.3111;18;1;2.7639;39985468;81788
730;1008;1.0489;4;1.3096;18;1;2.7616;40078007;79485
740;1021;1.0487;4;1.3095;18;1;2.7595;40172850;81404
750;1039;1.0492;4;1.3133;18;1;2.7707;40297644;82940
760;1056;1.0496;4;1.3184;19;1;2.7789;40412454;94076
770;1069;1.0494;4;1.3182;19;1;2.7766;40575646;91004
780;1081;1.049;4;1.3167;19;1;2.7718;51699957;241524
790;1095;1.0489;4;1.3177;19;1;2.7722;51818992;94843
800;1110;1.049;4;1.32;19;1;2.775;51938026;88316
810;1128;1.0494;4;1.3222;19;1;2.7852;52060132;89084
820;1142;1.0494;4;1.322;19;1;2.7854;52156512;92923
830;1153;1.0489;4;1.3193;19;1;2.7783;52239067;88316
840;1174;1.0497;4;1.3262;19;1;2.7952;52380756;88316
850;1187;1.0495;4;1.3259;19;1;2.7929;52474063;90236
860;1199;1.0492;4;1.3233;19;1;2.7884;52560843;91003
870;1213;1.0491;4;1.323;19;1;2.7885;52656454;90619
880;1227;1.049;4;1.3239;19;1;2.7886;52755521;91771
890;1240;1.0488;4;1.3225;19;1;2.7865;52853820;93691
900;1257;1.0491;4;1.3244;19;1;2.7933;52967862;126330
910;1269;1.0488;4;1.3231;19;1;2.789;53055026;95227
920;1283;1.0487;4;1.3228;19;1;2.7891;53152941;193910
930;1297;1.0487;4;1.3237;19;1;2.7892;53252392;104058
940;1310;1.0485;4;1.3234;19;1;2.7872;53348003;95995
950;1322;1.0482;4;1.3221;19;1;2.7832;53432863;96379
960;1337;1.0482;4;1.3229;19;1;2.7854;53537690;95612
970;1348;1.0479;4;1.3206;19;1;2.7794;53620246;102139
980;1359;1.0475;4;1.3184;19;1;2.7735;53703954;96763
990;1371;1.0472;4;1.3172;19;1;2.7697;53793421;97531
1000;1385;1.0471;4;1.318;19;1;2.77;53895560;100603
Done in 53895560 ns
Start computing the 2th graph now

Nodes;Edges;Alpha;Max_Dep;Average_Dep;Max_Deg;Min_Deg;Avg_Deg;Graph_Time;Analysis_time;Diameter
10;12;1.0792;3;1.1;5;1;2.4;82940;43390
20;31;1.1463;3;1.4;7;1;3.1;189303;35710
30;45;1.1192;3;1.4;9;1;3.0;276851;39550
40;61;1.1144;3;1.45;10;1;3.05;369391;37631
50;75;1.1036;3;1.42;10;1;3.0;453867;33406
60;87;1.0908;3;1.3833;10;1;2.9;527591;35711
70;101;1.0863;3;1.3857;10;1;2.8857;613603;41086
80;113;1.0788;3;1.3625;10;1;2.825;691552;39934
90;123;1.0694;3;1.3222;10;1;2.7333;764509;43773
100;133;1.0619;3;1.29;10;1;2.66;831706;44157
110;147;1.0617;3;1.2818;10;1;2.6727;928469;47614
120;160;1.0601;3;1.2833;10;1;2.6667;1012945;46462
130;172;1.0575;3;1.2769;10;1;2.6462;1083597;51454
140;184;1.0553;3;1.2714;10;1;2.6286;1154634;49149
150;203;1.0604;3;1.3;10;1;2.7067;1265604;50302
160;215;1.0582;3;1.2938;10;1;2.6875;1339329;50301
170;235;1.063;4;1.3118;11;1;2.7647;1444540;51454
180;246;1.0602;4;1.3;11;1;2.7333;1511353;54909
190;261;1.0605;4;1.3105;11;1;2.7474;1595829;51838
200;291;1.0708;6;1.355;12;1;2.91;1770156;54142
210;305;1.0698;6;1.3524;12;1;2.9048;1843881;53757
220;317;1.0677;6;1.3455;12;1;2.8818;1911846;55293
230;332;1.0675;6;1.3478;12;1;2.887;1994402;54142
240;344;1.0657;6;1.3417;12;1;2.8667;2063519;54141
250;362;1.067;6;1.352;13;1;2.896;2161819;56446
260;374;1.0654;6;1.3462;13;1;2.8769;2233624;57213
270;385;1.0634;6;1.337;13;1;2.8519;2300437;59133
280;403;1.0646;6;1.3429;13;1;2.8786;2401808;57982
290;418;1.0645;6;1.3483;13;1;2.8828;2485132;56829
300;432;1.0639;6;1.35;13;1;2.88;2569991;60285
310;445;1.063;6;1.3484;13;1;2.871;2644483;60669
320;459;1.0625;6;1.35;13;1;2.8688;2727422;58750
330;474;1.0624;6;1.3485;13;1;2.8727;2810362;60285
340;492;1.0634;6;1.3588;13;1;2.8941;2913653;60669
350;511;1.0646;6;1.3686;13;1;2.92;3012720;63357
360;521;1.0628;6;1.3583;13;1;2.8944;3072621;61821
370;539;1.0636;6;1.3622;13;1;2.9135;3174375;62205
380;553;1.0632;6;1.3605;13;1;2.9105;3257315;64892
390;566;1.0624;6;1.3564;13;1;2.9026;3342559;65660
400;583;1.0629;6;1.365;14;1;2.915;3451993;68733
410;603;1.0641;6;1.3756;15;1;2.9415;3561812;67965
420;615;1.0631;6;1.3714;15;1;2.9286;3636688;68733
430;626;1.0619;6;1.3651;15;1;2.9116;3698125;66045
440;640;1.0616;6;1.3659;15;1;2.9091;3777225;68733
450;657;1.0619;6;1.3667;15;1;2.92;3919682;69501
460;670;1.0613;6;1.3652;15;1;2.913;3981503;75644
470;680;1.06;6;1.3574;15;1;2.8936;4037180;71804
480;692;1.0593;6;1.3542;15;1;2.8833;4090937;69885
490;702;1.058;6;1.3469;15;1;2.8653;4140087;69884
500;721;1.0589;6;1.358;15;1;2.884;4226099;69884
510;733;1.0582;6;1.3549;15;1;2.8745;4281776;70268
520;748;1.0581;6;1.3558;15;1;2.8769;4345517;71804
530;762;1.0579;6;1.3566;15;1;2.8755;4408106;72572
540;772;1.0568;6;1.35;15;1;2.8593;4455720;73340
550;791;1.0576;6;1.3545;15;1;2.8764;4530596;73340
560;803;1.057;6;1.3518;15;1;2.8679;4584353;75644
570;819;1.0571;6;1.3561;15;1;2.8737;4652701;74493
580;830;1.0563;6;1.3517;15;1;2.8621;4707610;75261
590;845;1.0563;6;1.3542;15;1;2.8644;4770583;78716
600;858;1.0559;6;1.3533;15;1;2.86;4829332;76028
610;871;1.0555;6;1.3508;15;1;2.8557;4892689;78332
620;886;1.0555;6;1.3532;15;1;2.8581;4956430;78332
630;896;1.0546;6;1.3476;15;1;2.8444;5004428;77564
640;910;1.0545;6;1.3484;15;1;2.8438;5065481;79100
650;923;1.0541;6;1.3477;15;1;2.84;5122310;98299
660;937;1.054;6;1.3485;15;1;2.8394;5186051;71037
670;948;1.0533;6;1.3448;15;1;2.8299;5238657;70268
680;963;1.0534;6;1.3456;15;1;2.8324;5302014;66044
690;977;1.0532;6;1.3464;15;1;2.8319;5381114;67197
700;987;1.0524;6;1.3414;15;1;2.82;5427960;67964
710;997;1.0517;6;1.3366;15;1;2.8085;5470198;67964
720;1011;1.0516;6;1.3347;15;1;2.8083;5523955;67965
730;1028;1.0519;6;1.337;15;1;2.8164;5581937;68348
740;1041;1.0517;6;1.3365;16;1;2.8135;5631470;70653
750;1061;1.0524;6;1.3413;16;1;2.8293;5695211;70653
760;1077;1.0526;6;1.3434;17;1;2.8342;5747049;460009
