Start computing the 1th graph now

Nodes;Edges;Alpha;Max_Dep;Average_Dep;Max_Deg;Min_Deg;Avg_Deg;Graph_Time;Analysis_time;Diameter
10;22;1.3424;4;1.7;7;1;4.4;33407;9215
20;50;1.3059;5;1.85;15;1;5.0;69117;6912
30;113;1.3899;8;2.4333;20;1;7.5333;278387;6528
40;280;1.5275;10;3.2;36;1;14.0;865878;10367
50;483;1.5797;11;3.48;44;1;19.32;1658414;6528
60;576;1.5524;11;3.3333;48;1;19.2;2110743;6912
70;811;1.5766;16;3.7571;61;1;23.1714;3460820;10752
80;1005;1.5775;16;3.925;68;1;25.125;4921867;11520
90;1221;1.5795;16;4.0;72;1;27.1333;6658613;14207
100;1468;1.5834;16;4.01;80;1;29.36;8982082;11135
110;1583;1.5673;16;3.9909;82;1;28.7818;9976209;10367
120;1768;1.5619;16;3.9917;93;1;29.4667;11939120;11135
130;1888;1.5497;16;3.8615;100;1;29.0462;13507298;16895
140;2002;1.5383;16;3.7286;102;1;28.6;14800546;13055
150;2338;1.5481;16;3.74;120;1;31.1733;19182152;13824
160;2925;1.5726;16;3.875;131;1;36.5625;28283268;14975
170;3553;1.5919;16;4.0471;136;1;41.8;39973183;17279
180;4105;1.6022;16;4.0944;148;1;45.6111;52553551;22654
190;4820;1.6163;16;4.2053;160;1;50.7368;70824900;22271
200;5285;1.618;17;4.235;163;1;52.85;84255401;22655
210;5654;1.6158;17;4.2238;174;1;53.8476;100374920;31871
220;5860;1.6085;17;4.1864;175;1;53.2727;106314721;23422
230;6253;1.6073;17;4.1913;184;1;54.3739;119461076;26879
240;6604;1.6048;17;4.1583;187;1;55.0333;131999205;23807
250;7155;1.6075;17;4.184;190;1;57.24;152706529;30718
260;7953;1.6151;17;4.3;207;1;61.1769;184110793;33406
270;8349;1.6129;17;4.2926;209;1;61.8444;203723003;40318
280;9357;1.6228;18;4.4286;219;1;66.8357;265705589;38398
290;9790;1.6207;18;4.3897;222;1;67.5172;288643074;34174
300;10241;1.619;18;4.36;224;1;68.2733;312726358;46078
310;11174;1.6249;18;4.4355;231;1;72.0903;366411500;44925
320;11202;1.6164;18;4.3469;231;1;70.0125;366765147;23038
330;11693;1.6152;18;4.3455;242;1;70.8667;396633487;45694
340;12558;1.6192;19;4.4412;246;1;73.8706;468940552;37630
350;13364;1.6218;19;4.4886;275;1;76.3657;521448024;36094
360;14152;1.6238;19;4.5056;279;1;78.6222;577955810;50685
370;15530;1.6319;21;4.6243;288;1;83.9459;681920183;51837
380;16950;1.6394;21;4.7184;293;1;89.2105;797566408;43390
390;17540;1.6379;21;4.6872;305;1;89.9487;852664216;49917
400;18961;1.644;21;4.8125;310;1;94.805;1012387611;47230
410;19644;1.6432;21;4.8171;315;1;95.8244;1096664514;47229
420;20558;1.6441;21;4.8143;319;1;97.8952;1217772099;48381
430;21250;1.6432;21;4.7767;349;1;98.8372;1291009934;47229
440;22561;1.6468;25;4.825;353;1;102.55;1436008812;53758
450;24266;1.6527;25;4.92;358;1;107.8489;1642062579;50301
460;25645;1.6558;25;4.9413;362;1;111.5;1829543572;53373
470;26745;1.6568;25;4.9511;377;1;113.8085;2054579820;56829
480;27490;1.6556;25;4.9458;379;1;114.5417;2188316922;62589
490;28243;1.6545;25;4.9286;381;1;115.2776;2348893523;72188
500;29693;1.6572;25;4.976;385;1;118.772;2620656410;54141
510;30472;1.6561;25;4.9569;390;1;119.498;2755682152;84860
520;31248;1.6549;25;4.9538;398;1;120.1846;2997770993;87931
530;32906;1.6582;25;4.9736;423;1;124.1736;3287973029;62205
540;34469;1.6606;25;5.0315;427;1;127.663;3670975192;56061
550;35297;1.6595;25;5.0091;429;1;128.3527;3821193907;82172
560;36962;1.6621;25;5.0339;441;1;132.0071;4136474889;61821
570;38666;1.6646;25;5.0807;445;1;135.6702;4467293660;56061
580;40403;1.6669;25;5.1172;449;1;139.3207;4829724813;61437
590;41295;1.6659;25;5.0932;452;1;139.9831;5019892136;139002
600;42183;1.6648;25;5.0883;454;1;140.61;5239705475;67197
610;44889;1.6702;25;5.1525;480;1;147.1771;5873990902;60285
620;46772;1.6724;25;5.1806;487;1;150.8774;6398415929;72188
630;48203;1.6729;25;5.2222;491;1;153.0254;6764713769;62973
640;49616;1.6733;25;5.2469;495;1;155.05;7309366911;102523
650;51094;1.6738;25;5.2569;506;1;157.2123;7930544381;66044
660;52128;1.673;25;5.2379;518;1;157.9636;8235661772;73724
670;54059;1.6747;25;5.297;522;1;161.3702;8769717041;63741
680;57207;1.6796;25;5.3618;553;1;168.2559;9797531084;72572
690;59766;1.6825;25;5.4072;558;1;173.2348;10694193368;72188
700;61386;1.6829;25;5.4086;561;1;175.3886;11321634335;143993
710;64084;1.6858;25;5.4577;566;1;180.5183;12406299442;78332
720;66276;1.6874;25;5.5069;570;1;184.1;13720163918;77948
730;67967;1.6877;25;5.5342;573;1;186.211;14358181255;107131
740;68572;1.6855;25;5.5041;575;1;185.3297;14588406237;89083
750;72495;1.6905;25;5.5933;595;1;193.32;16284501074;89468
760;73082;1.6883;25;5.5513;596;1;192.3211;16646612370;100603
770;74263;1.6874;25;5.5403;598;1;192.8909;17182794509;79484
780;77861;1.6913;25;5.5897;617;1;199.6436;18584126769;120954
790;80778;1.6936;25;5.6266;622;1;204.5013;19837942004;89851
800;82673;1.6938;25;5.635;664;1;206.6825;20921594937;99067
810;84530;1.694;25;5.637;667;1;208.716;21863403395;90619
820;85797;1.6931;25;5.6232;669;1;209.261;22425386365;89083
830;88310;1.6944;25;5.6687;673;1;212.7952;23634305397;99451
840;90285;1.6946;25;5.6798;676;1;214.9643;24580440168;94076
850;93533;1.6969;25;5.7247;681;1;220.0777;26049098108;93308
