Start computing the 1th graph now

Nodes;Edges;Alpha;Max_Dep;Average_Dep;Max_Deg;Min_Deg;Avg_Deg;Graph_Time;Analysis_time;Diameter
10;37;1.5682;5;2.2;9;1;7.4;49533;8064
20;120;1.5981;5;2.55;18;1;12.0;194293;6912
30;365;1.7347;6;3.1667;29;11;24.3333;1027147;5760
40;642;1.7525;7;3.4;39;3;32.1;4193453;10368
50;950;1.7527;7;3.5;47;1;38.0;15336580;26111
60;1226;1.7369;7;3.4667;56;1;40.8667;18290161;11135
70;1606;1.7374;7;3.4857;66;2;45.8857;24765232;18431
80;2064;1.7418;7;3.525;79;2;51.6;36224375;18431
90;2653;1.752;7;3.6;88;1;58.9556;62125809;31486
100;3124;1.7474;9;3.65;96;1;62.48;79008298;24575
110;3851;1.7564;9;3.8091;108;1;70.0182;140271304;24190
120;4653;1.764;9;3.9333;119;4;77.55;166720678;28799
130;5523;1.7702;9;4.0;128;1;84.9692;219319922;29182
140;6462;1.7755;9;4.0071;138;1;92.3143;270064154;28030
150;7473;1.78;9;4.0533;149;4;99.64;349660329;39550
160;8860;1.7909;9;4.15;159;5;110.75;448982757;33406
170;9851;1.7904;11;4.1882;167;1;115.8941;537189321;28414
180;11246;1.7962;11;4.2944;178;2;124.9556;701015552;145913
190;12176;1.7929;11;4.2789;188;1;128.1684;827251971;53373
200;13151;1.7901;11;4.265;196;1;131.51;966826735;49149
210;14573;1.7929;11;4.2905;208;2;138.7905;1248626115;38783
220;16069;1.7956;11;4.3318;217;1;146.0818;1472246625;29950
230;18084;1.8026;11;4.4261;229;3;157.2522;1838592079;31870
240;19713;1.8044;11;4.425;236;1;164.275;2136792438;33790
250;21412;1.806;11;4.44;247;1;171.296;2474443765;52222
260;22935;1.8056;11;4.4462;258;2;176.4231;2878407447;39550
270;25306;1.811;11;4.4926;268;1;187.4519;3438410611;38782
280;27227;1.8123;11;4.525;277;1;194.4786;3976007719;45310
290;28659;1.8101;11;4.5103;289;2;197.6483;4432705037;59901
300;30729;1.8116;11;4.54;299;5;204.86;5239666688;45694
310;32550;1.8113;11;4.5581;307;1;210.0;5863909094;63357
320;34428;1.811;11;4.5719;317;1;215.175;6581011144;53373
330;36373;1.8109;11;4.5667;326;2;220.4424;7250616289;44158
340;39040;1.8138;11;4.6324;338;1;229.6471;8152558695;45694
350;40417;1.8107;11;4.6057;346;1;230.9543;8620047030;45694
360;42876;1.8121;11;4.6278;356;1;238.2;9531850450;54141
