Start computing the 1th graph now

Nodes;Edges;Alpha;Max_Dep;Average_Dep;Max_Deg;Min_Deg;Avg_Deg;Graph_Time;Analysis_time;Diameter
10;22;1.3424;3;1.6;9;3;4.4;32255;8063
20;130;1.6248;6;2.5;19;3;13.0;216182;7295
30;280;1.6567;11;3.0667;28;1;18.6667;652384;5376
40;422;1.6387;11;3.125;36;2;21.1;1234883;8063
50;821;1.7154;11;3.64;49;7;32.84;3753030;14207
60;1204;1.7325;11;3.8167;58;1;40.1333;7400080;15744
70;1529;1.7259;11;3.7286;68;1;43.6857;11431880;16895
80;2047;1.7399;11;3.9125;79;2;51.175;19141833;17279
90;2717;1.7572;11;4.1111;88;1;60.3778;32811939;18431
100;3280;1.7579;11;4.17;97;1;65.6;46352643;20351
110;4116;1.7706;11;4.3545;109;3;74.8364;69453703;16895
120;4912;1.7753;11;4.425;118;1;81.8667;97397532;25342
130;5410;1.766;11;4.3692;125;1;83.2308;116234868;21503
140;5813;1.754;11;4.3;132;1;83.0429;134927443;39934
150;6390;1.7488;11;4.2467;146;1;85.2;161225912;40318
160;7302;1.7528;11;4.3313;156;3;91.275;210620067;27262
170;8268;1.7563;11;4.3647;166;1;97.2706;261785526;36862
180;9645;1.7667;11;4.4889;178;3;107.1667;358541424;28799
190;11115;1.7755;12;4.6263;189;5;117.0;468906759;62205
200;11895;1.7711;12;4.575;197;1;118.95;537782570;428523
210;13304;1.7759;12;4.6476;207;1;126.7048;669648917;34174
220;14577;1.7775;12;4.6909;216;1;132.5182;795126589;41470
230;15910;1.7791;12;4.7174;227;1;138.3478;941524310;46462
240;17303;1.7806;12;4.75;236;1;144.1917;1184515891;36479
250;18769;1.7821;12;4.796;247;2;150.152;1380317367;31486
260;20540;1.7858;12;4.8615;259;2;158.0;1665074936;54142
270;22387;1.7891;12;4.9074;269;4;165.8296;1966370948;33023
280;23768;1.7882;12;4.9;279;3;169.7714;2199004643;38015
290;25187;1.7874;12;4.9034;286;1;173.7035;2428108401;54909
300;26941;1.7885;12;4.91;295;1;179.6067;2738482107;42238
310;28749;1.7896;12;4.929;306;1;185.4774;3072151552;42238
320;29986;1.7871;12;4.9281;312;1;187.4125;3311416981;44158
330;31906;1.7883;12;4.9515;325;2;193.3697;3722884801;41854
340;34544;1.7928;14;5.0412;337;2;203.2;4283635576;40702
350;35910;1.7905;14;4.9971;343;1;205.2;4593724368;43006
360;36278;1.7837;14;4.9333;346;1;201.5445;4672441995;43390
370;38792;1.7868;14;4.9784;363;1;209.6865;5275207580;48381
380;41381;1.7896;14;5.0026;376;1;217.7947;5950395039;46462
390;42526;1.7864;14;4.9641;388;2;218.0821;6267899654;49917
400;44105;1.7849;14;4.96;394;1;220.525;6705738901;59517
410;46102;1.785;14;4.9659;405;1;224.8878;7415417063;50686
420;48153;1.785;14;4.9667;415;1;229.3;8136883824;58365
430;51079;1.7878;14;5.0163;426;1;237.5768;9156392359;58749
440;53651;1.7892;14;5.0295;437;2;243.8682;10223106742;62588
450;56286;1.7904;14;5.06;445;1;250.16;11275124254;62205
460;58073;1.7891;14;5.0413;450;1;252.4913;11931800377;53757
470;60806;1.7903;14;5.0638;465;1;258.749;12975251275;57597
480;63146;1.7903;14;5.0646;471;1;263.1083;13891635972;59133
490;65048;1.7892;14;5.0551;479;1;265.5021;14660685266;114427
500;67973;1.7904;14;5.066;493;1;271.892;16100993511;72188
510;71447;1.7927;14;5.0961;505;1;280.1843;17829727879;67581
520;74482;1.7938;14;5.1288;512;3;286.4692;19309813092;61053
530;77071;1.7938;14;5.1321;525;1;290.834;20622303300;128250
540;79691;1.7938;14;5.137;530;1;295.1519;21920164219;62589
550;83987;1.7969;14;5.1873;544;2;305.4073;24310013913;67197
560;88931;1.8008;14;5.2357;558;1;317.6107;27043040036;75645
570;92858;1.8026;14;5.2544;566;1;325.8175;29290042297;69885
580;95723;1.8025;14;5.2672;578;1;330.0793;30956828254;66045
590;97462;1.8005;14;5.2373;581;1;330.3797;32032292026;72957
600;101568;1.8022;14;5.265;593;1;338.56;34780561424;77948
610;106932;1.8056;14;5.3262;605;1;350.5967;38466962662;65661
620;109983;1.8054;14;5.3226;615;2;354.7839;40646432277;72957
630;113060;1.8052;14;5.3222;622;1;358.9206;42957824300;76028
640;117448;1.8067;14;5.3484;633;2;367.025;46408661301;75645
650;120644;1.8065;14;5.3477;642;1;371.2123;48978836888;78716
660;124537;1.8071;14;5.3636;656;1;377.3849;52196910793;76028
670;129804;1.8093;14;5.4075;669;2;387.4747;56541507183;91771
680;135156;1.8114;14;5.45;677;2;397.5176;61207399232;77181
690;138583;1.8112;14;5.4493;688;3;401.6899;64274268359;87932
700;142714;1.8117;14;5.4586;695;3;407.7543;68192119095;81788
710;146226;1.8115;14;5.4563;705;1;411.9042;71526700110;84860
720;150501;1.812;14;5.4694;716;1;418.0584;75863666799;81404
730;154127;1.8118;14;5.4712;726;1;422.2658;79601837882;87548
740;159224;1.813;14;5.4878;734;1;430.3352;84987863510;88700
750;164403;1.8142;14;5.508;747;1;438.408;90887181791;96379
760;168918;1.8147;14;5.5184;756;1;444.5211;96279516994;103291
770;173480;1.8151;14;5.5299;766;1;450.5974;102257754107;98299
780;175778;1.8136;14;5.5141;770;1;450.7128;105208431373;97915
790;181222;1.8147;14;5.5418;785;2;458.7899;111884549602;150904
800;185179;1.8145;14;5.5525;796;1;462.9475;117071463839;99451
810;187587;1.813;14;5.5309;804;1;463.1778;120120306597;112890
820;192427;1.8135;15;5.55;811;2;469.3342;127076397993;99451
830;198139;1.8146;15;5.5699;827;4;477.4434;135333425996;160120
840;203121;1.8151;15;5.5881;833;1;483.6214;142175210110;98299
850;208138;1.8155;15;5.5929;841;2;489.7365;150194619194;114811
