Start computing the 1th graph now

Nodes;Edges;Alpha;Max_Dep;Average_Dep;Max_Deg;Min_Deg;Avg_Deg;Graph_Time;Analysis_time;Diameter
10;37;1.5682;5;2.5;9;1;7.4;48766;6528
20;124;1.609;5;2.85;18;1;12.4;201206;4224
30;187;1.538;7;2.8;25;1;12.4667;342511;4607
40;347;1.5857;8;3.125;34;1;17.35;846678;5760
50;520;1.5986;10;3.3;45;1;20.8;1569714;6528
60;691;1.5969;10;3.3167;53;1;23.0333;2444422;6912
70;1123;1.6532;11;3.7143;67;3;32.0857;5740131;18815
80;1414;1.6554;11;3.7625;77;1;35.35;8919109;18047
90;1956;1.6842;11;4.0222;86;1;43.4667;18603108;20735
100;2404;1.6905;12;4.13;92;2;48.08;26725073;23807
110;2906;1.6965;12;4.1909;109;2;52.8364;95396606;22655
120;3454;1.7018;12;4.3;114;3;57.5667;107895954;17663
130;4268;1.7173;12;4.4692;124;1;65.6615;154922098;26879
140;4533;1.7037;12;4.35;131;1;64.7571;163310929;26879
150;5365;1.7139;12;4.4933;145;2;71.5333;217542476;29950
160;6235;1.7217;12;4.5563;157;1;77.9375;258547415;28415
170;6843;1.7195;12;4.5353;161;1;80.5059;289832646;27646
180;7167;1.7095;12;4.4333;163;1;79.6333;306230551;36094
190;7675;1.7049;14;4.4053;174;1;80.7895;383068207;37246
200;8213;1.7012;14;4.375;179;1;82.13;411321140;41470
210;8782;1.6982;14;4.3619;188;1;83.6381;443591665;38398
220;9782;1.7035;14;4.45;208;1;88.9273;514438450;49534
230;10983;1.7109;14;4.5826;215;1;95.5044;630839197;50685
240;12481;1.721;14;4.6958;225;1;104.0083;806853752;54525
250;13621;1.7241;14;4.72;238;1;108.968;984826993;43390
260;14080;1.7179;14;4.6538;240;1;108.3077;1100167185;52990
270;14586;1.7126;14;4.6148;247;1;108.0445;1157384568;60669
280;16095;1.719;14;4.7;265;1;114.9643;1523746533;90235
290;17692;1.7251;14;4.7655;280;1;122.0138;1765433346;41470
300;18780;1.7253;14;4.79;285;1;125.2;1944295119;41086
310;20169;1.7278;14;4.8387;294;1;130.1226;2115440027;36478
320;21613;1.7303;14;4.875;306;2;135.0813;2318287553;43005
330;22815;1.7305;14;4.8788;314;1;138.2727;2479495803;67581
340;24341;1.7327;14;4.9147;320;1;143.1824;2716369415;44925
350;25290;1.7307;16;4.9114;323;1;144.5143;2864883255;47230
360;27262;1.7351;17;4.9694;340;1;151.4556;3245677143;39166
370;28634;1.7354;17;4.9649;357;1;154.7784;3479506554;41854
380;29333;1.7317;17;4.9158;359;1;154.3842;3640985510;68349
390;31462;1.7359;17;4.9872;370;1;161.3436;4107845268;48766
400;33671;1.7399;17;5.0275;378;1;168.355;4609937580;51070
410;36335;1.7454;17;5.0927;395;1;177.2439;5206112131;50302
420;38266;1.747;17;5.1238;400;1;182.2191;5661454381;46462
430;39811;1.7467;18;5.1488;406;1;185.1675;6018687967;99835
440;41400;1.7466;18;5.15;410;1;188.1818;6460909589;53374
450;43090;1.7467;18;5.1289;430;1;191.5111;6960814746;54141
460;44384;1.7453;18;5.1109;433;1;192.9739;7361637079;56829
470;46965;1.7484;18;5.1468;442;1;199.8511;8248436812;57598
480;49194;1.7499;18;5.1854;462;1;204.975;9000982989;71037
490;51922;1.7528;18;5.2245;472;1;211.9265;10176276043;61437
500;54223;1.7541;18;5.24;477;1;216.892;10980475720;55293
510;55605;1.7525;18;5.2412;480;1;218.0588;11487638885;57981
520;58450;1.7551;18;5.2769;496;1;224.8077;12599981722;59901
530;60873;1.7562;18;5.2906;501;1;229.7094;13623159963;73724
540;62844;1.7561;18;5.3037;505;1;232.7556;14429532204;60285
550;64343;1.7547;18;5.2873;508;1;233.9746;15075469532;59133
560;67918;1.7582;18;5.3411;523;1;242.5643;17000688478;59901
570;70551;1.7593;18;5.3526;532;1;247.5474;18453078683;67581
580;73260;1.7604;18;5.3707;557;1;252.6207;19834845963;69116
590;76560;1.7626;18;5.422;563;1;259.5254;21509233591;61437
600;78770;1.7625;18;5.435;567;1;262.5667;22651765776;65661
610;82164;1.7645;18;5.4754;575;1;269.3902;24674131897;70653
620;83891;1.7633;18;5.4581;580;1;270.6161;25848188916;68733
630;87363;1.7652;18;5.4937;592;1;277.3429;27917525889;69500
640;88547;1.763;18;5.4672;594;1;276.7094;28630069701;88316
650;90949;1.7629;18;5.4646;608;1;279.8431;30071768724;123258
660;94541;1.7647;18;5.4985;615;1;286.4879;32617239362;76028
670;97017;1.7646;18;5.5015;640;1;289.603;34503293789;80636
680;100086;1.7654;20;5.5279;645;1;294.3706;36585957972;109050
690;101972;1.7643;20;5.5174;649;1;295.571;37884668257;77948
700;107095;1.7679;20;5.58;666;1;305.9857;42245165297;78332
710;108369;1.7659;20;5.5451;669;1;305.2648;43240571349;80636
720;111009;1.7658;20;5.5458;673;1;308.3583;45249665937;80636
730;114316;1.7665;20;5.5616;679;1;313.1946;47756413250;80636
740;119068;1.769;20;5.6176;687;1;321.8054;51961423741;82940
750;122563;1.7698;20;5.6307;724;1;326.8347;54819724794;93692
760;126750;1.7714;20;5.6592;730;1;333.5527;58670285943;82940
770;130314;1.772;20;5.6714;736;1;338.4779;61883613076;87164
780;135238;1.7742;20;5.7115;743;1;346.7641;67280241186;113274
790;137456;1.7732;20;5.6937;746;1;347.9899;69544476511;106363
800;141861;1.7746;20;5.7275;753;1;354.6525;74103426799;170488
