0.4;2.996702;1.947164
0.401;3.028693;1.957754
0.402;3.044619;1.959781
0.403;3.069117;1.968872
0.404;3.115857;1.980259
0.405;3.132581;1.985584
0.406;3.166004;1.995328
0.40700000000000003;3.200524;2.00319
0.40800000000000003;3.216061;2.008118
0.40900000000000003;3.255951;2.017458
0.41000000000000003;3.284397;2.02597
0.41100000000000003;3.310022;2.032932
0.41200000000000003;3.341709;2.041125
0.41300000000000003;3.375667;2.048844
0.41400000000000003;3.407712;2.056745
0.41500000000000004;3.446888;2.067293
0.41600000000000004;3.479172;2.075596
0.41700000000000004;3.519708;2.086609
0.41800000000000004;3.546207;2.093363
0.41900000000000004;3.577595;2.099702
0.42000000000000004;3.640824;2.114152
0.42100000000000004;3.66027;2.118761
0.42200000000000004;3.719721;2.131638
0.42300000000000004;3.75237;2.140388
0.42400000000000004;3.782586;2.147941
0.42500000000000004;3.839824;2.160338
0.42600000000000005;3.879678;2.167674
0.42700000000000005;3.933174;2.178445
0.42800000000000005;3.967493;2.187965
0.42900000000000005;4.026407;2.199623
0.43000000000000005;4.066556;2.209879
0.43100000000000005;4.117301;2.218793
0.43200000000000005;4.164464;2.231827
0.43300000000000005;4.238201;2.246409
0.43400000000000005;4.269917;2.250509
0.43500000000000005;4.348688;2.267897
0.43600000000000005;4.414394;2.279174
0.43700000000000006;4.461048;2.287424
0.43800000000000006;4.523259;2.302525
0.43900000000000006;4.603757;2.316347
0.44000000000000006;4.662599;2.328061
0.44100000000000006;4.726013;2.340503
0.44200000000000006;4.824997;2.355215
0.44300000000000006;4.906485;2.372329
0.44400000000000006;4.964204;2.38295
0.44500000000000006;5.052702;2.397742
0.44600000000000006;5.131773;2.413832
0.44700000000000006;5.218126;2.427106
0.44800000000000006;5.325546;2.446276
0.44900000000000007;5.38636;2.456899
0.45000000000000007;5.526808;2.476339
0.45100000000000007;5.615917;2.493064
0.45200000000000007;5.71236;2.509808
0.45300000000000007;5.838746;2.527046
0.45400000000000007;5.918785;2.536644
0.45500000000000007;6.062508;2.558482
0.45600000000000007;6.187604;2.577076
0.4570000000000001;6.297718;2.593585
0.4580000000000001;6.454236;2.616477
0.4590000000000001;6.647961;2.638718
0.4600000000000001;6.759703;2.657372
0.4610000000000001;6.908062;2.672343
0.4620000000000001;7.075336;2.697144
0.4630000000000001;7.314653;2.728081
0.4640000000000001;7.44563;2.742614
0.4650000000000001;7.594844;2.760823
0.4660000000000001;7.890979;2.798235
0.4670000000000001;8.062274;2.815335
0.4680000000000001;8.249869;2.835744
0.4690000000000001;8.558783;2.86746
0.4700000000000001;8.853672;2.902173
0.4710000000000001;9.14044;2.929487
0.4720000000000001;9.399288;2.950322
0.4730000000000001;9.761591;2.987552
0.4740000000000001;10.078143;3.017746
0.4750000000000001;10.543787;3.06234
0.4760000000000001;10.851123;3.083762
0.4770000000000001;11.240525;3.124158
0.4780000000000001;11.873505;3.170892
0.4790000000000001;12.441825;3.209063
0.4800000000000001;13.092492;3.255208
0.4810000000000001;13.609247;3.298768
0.4820000000000001;14.406175;3.348267
0.4830000000000001;15.2127;3.390741
0.4840000000000001;16.193933;3.458406
0.4850000000000001;16.935703;3.499603
0.4860000000000001;18.262787;3.564396
0.4870000000000001;19.561913;3.637807
0.4880000000000001;21.450272;3.71598
0.4890000000000001;23.272575;3.793443
0.4900000000000001;25.260448;3.882116
0.4910000000000001;28.197044;3.978819
0.4920000000000001;31.354496;4.074451
0.4930000000000001;35.724777;4.209114
0.4940000000000001;42.173653;4.349068
0.4950000000000001;49.996056;4.531409
0.4960000000000001;63.391747;4.760782
0.4970000000000001;84.13088;5.046835
0.4980000000000001;127.629395;5.435074
0.4990000000000001;248.77;6.098805
